IDs,Formula,Definition,Lower bound,Upper bound,Reaction name,comments,DB_IDs,ECs,Compartments,Kegg Definition,Kegg Equation,Pathways
UF02143_C,cystL_c  +  h2o_c  -->  2obut_c  +  cysL_c  +  nh4_c,L-cystathionine dizwitterion  +  water  <=>   2-Oxobutanoate  +  L-cysteine zwitterion  +  Ammonium,0,1000,L-cystathionine cysteine-lyase (deaminating 2-oxobutanoate-forming) (4.4.1.1),,R01001,4.4.1.1,1,L-Cystathionine + H2O <=> L-Cysteine + Ammonia + 2-Oxobutanoate,C02291 + C00001 <=> C00097 + C00014 + C00109,"rn00260  Glycine, serine and threonine metabolism, rn00270  Cysteine and methionine metabolism, rn01130  Biosynthesis of antibiotics, rn01230  Biosynthesis of amino acids, MODULE M00338  Cysteine biosynthesis, homocysteine + serine => cysteine, M00609  Cysteine biosynthesis, methionine => cysteine"
UF02144_C,cysL_c  +  h2o_c  -->  h2s_c  +  nh4_c  +  pyr_c,L-cysteine zwitterion  +  water  <=>   Hydrogen sulfide  +  Pyruvate  +  Ammonium,0,1000,L-cysteine hydrogen-sulfide-lyase (deaminating pyruvate-forming) (4.4.1.1),,R00782,4.4.1.1,1,L-Cysteine + H2O <=> Hydrogen sulfide + Pyruvate + Ammonia,C00097 + C00001 <=> C00283 + C00022 + C00014,"rn00270  Cysteine and methionine metabolism, "
UF02145_C,h2o_c  +  metL_c  -->  2obut_c  +  ch4s_c  +  nh4_c,water  +  L-methionine zwitterion  <=>   methanethiol  +  Ammonium  +  2-Oxobutanoate,0,1000,L-methionine methanethiol-lyase (deaminating 2-oxobutanoate-forming) (4.4.1.11),,R00654,4.4.1.11,1,L-Methionine + H2O <=> Methanethiol + Ammonia + 2-Oxobutanoate,C00073 + C00001 <=> C00409 + C00014 + C00109,"rn00270  Cysteine and methionine metabolism, "
UF02146_M,pheme_m  <=>  focytc_m,ferroheme b  <=>   ferrocytochrome c,-1000,1000,Cytochrome c apocytochrome-c-lyase (4.4.1.17),,R02480,4.4.1.17,1,Cytochrome c <=> Apocytochrome c + Heme,C00524 <=> C02248 + C00032,rn00860  Porphyrin and chlorophyll metabolism
UF02147_C,h2o_c  +  hcysL_c  -->  2obut_c  +  h2s_c  +  nh4_c,water  +  L-homocysteine zwitterion  <=>   Hydrogen sulfide  +  Ammonium  +  2-Oxobutanoate,0,1000,L-homocysteine hydrogen-sulfide-lyase (deaminating 2-oxobutanoate-forming) (4.4.1.2),,R01283,4.4.1.2,1,L-Homocysteine + H2O <=> Hydrogen sulfide + Ammonia + 2-Oxobutanoate,C00155 + C00001 <=> C00283 + C00014 + C00109,"rn00920  Sulfur metabolism, "
UF02148_X,fald_x  +  gthrd_x  -->  hmgth_x,Formaldehyde  +  Reduced glutathione  <=>   S-(hydroxymethyl)glutathione(1-),0,1000,S-(hydroxymethyl)glutathione formaldehyde-lyase (glutathione-forming)(4.4.1.22),,R06982,4.4.1.22,1,Glutathione + Formaldehyde <=> S-(Hydroxymethyl)glutathione,C00051 + C00067 <=> C14180,"rn00680  Methane metabolism, rn01120  Microbial metabolism in diverse environments, rn01200  Carbon metabolism"
UF02149_C,h2o_c  +  lcyst_c  -->  h_c  +  nh4_c  +  pyr_c  +  so3_c,water  +  L-cysteate(1-)  <=>   Sulfite  +  H +   +  Pyruvate  +  Ammonium,0,1000,L-cysteate bisulfite-lyase (deaminating) (4.4.1.25),,R07634,4.4.1.25,1,L-Cysteate + H2O <=> Pyruvate + HSO3- + Ammonia,C00506 + C00001 <=> C00022 + C11481 + C00014,"rn00270  Cysteine and methionine metabolism, "
UF02150_C,gthrd_c  +  mthgxl_c  -->  lgtS_c,Reduced glutathione  +  Methylglyoxal  <=>   (R)-S-lactoylglutathionate(1-),0,1000,(R)-S-Lactoylglutathione methylglyoxal-lyase (isomerizing) (4.4.1.5),,R02530,4.4.1.5,1,(R)-S-Lactoylglutathione <=> Glutathione + Methylglyoxal,C03451 <=> C00051 + C00546,"rn00620  Pyruvate metabolism, "
UF02151_C,cystL_c + h2o_c --> nh4_c + hcysL_c + pyr_c,H2O + L-cystathionine => ammonium + L-homocysteine + pyruvate,0,1000,L-cystathionine L-homocysteine-lyase (deaminating; pyruvate-forming),,R01286,4.4.1.8|4.4.1.13,1,L-Cystathionine + H2O <=> L-Homocysteine + Ammonia + Pyruvate,C02291 + C00001 <=> C00155 + C00014 + C00022,rn00270 Cysteine and methionine metabolism
UF02152_C,atp_c  -->  camp_c  +  ppi_c,"ATP(4-)  <=>   3',5'-cyclic AMP(1-)  +  diphosphate(3-)",0,1000,ATP diphosphate-lyase (cyclizing; 3'.5'-cyclic-AMP-forming) (4.6.1.1),,R00089,4.6.1.1,1,"ATP <=> 3',5'-Cyclic AMP + Diphosphate",C00002 <=> C00575 + C00013,"rn00230  Purine metabolism, "
UF02153_C,gtp_c  -->  35cgmp_c  +  ppi_c,"GTP(4-)  <=>   3',5'-cyclic GMP(1-)  +  diphosphate(3-)",0,1000,GTP diphosphate-lyase (cyclizing; 3'.5'-cyclic-GMP-forming) (4.6.1.2),,R00434,4.6.1.2,1,"GTP <=> 3',5'-Cyclic GMP + Diphosphate",C00044 <=> C00942 + C00013,"rn00230  Purine metabolism, "
UF02154_M,fe2_m  +  ppp9_m  -->  2.0 h_m  +  pheme_m,iron(2 + )  +  protoporphyrin(2-)  <=>   H +   +  ferroheme b,0,1000,protoheme ferro-lyase (protoporphyrin-forming) (4.99.1.1),,R00310,4.99.1.1,1,Protoporphyrin + Fe2+ <=> Heme + 2 H+,C02191 + C14818 <=> C00032 + 2 C00080,"rn00860  Porphyrin and chlorophyll metabolism, rn01110  Biosynthesis of secondary metabolites, MODULE M00121  Heme biosynthesis, plants and bacteria, glutamate => heme, M00868  Heme biosynthesis, animals and fungi, glycine => heme"
UF02155_C,fe2_c  +  scl_c  -->  2.0 h_c  +  sheme_c,iron(2 + )  +  sirohydrochlorin(8-)  <=>   H +   +  siroheme(8-),0,1000,S-Adenosyl-L-methionine:uroporphyrin-III C-methyltransferase (4.99.1.4),,R02864,4.99.1.4,1,Siroheme + 2 H+ <=> Fe2+ + Sirohydrochlorin,C00748 + 2 C00080 <=> C14818 + C05778,"rn00860  Porphyrin and chlorophyll metabolism, rn01110  Biosynthesis of secondary metabolites, MODULE M00846  Siroheme biosynthesis, glutamate => siroheme"
UF02156_C,lacL_c  <=>  lacD_c,(S)-lactate  <=>   (R)-lactate,-1000,1000,lactate racemase (5.1.2.1),,R01450,5.1.2.1,1,(S)-Lactate <=> (R)-Lactate,C00186 <=> C00256,"rn00620  Pyruvate metabolism, "
UF02157_C,mandelateS_c  <=>  mandelateR_c,(S)-mandelate  <=>   (R)-mandelate,-1000,1000,mandelate racemase (5.1.2.2),,R03791,5.1.2.2,1,(S)-Mandelate <=> (R)-Mandelate,C01984 <=> C01983,"rn00627  Aminobenzoate degradation, rn01120  Microbial metabolism in diverse environments"
UF02158_C,ru5pD_c  <=>  xu5pD_c,D-ribulose 5-phosphate(2-)  <=>   D-xylulose 5-phosphate(2-),-1000,1000,D-Ribulose-5-phosphate 3-epimerase (5.1.3.1),,R01529,5.1.3.1,1,D-Ribulose 5-phosphate <=> D-Xylulose 5-phosphate,C00199 <=> C00231,"rn00030  Pentose phosphate pathway, rn00040  Pentose and glucuronate interconversions, rn00710  Carbon fixation in photosynthetic organisms, rn01110  Biosynthesis of secondary metabolites, rn01120  Microbial metabolism in diverse environments, rn01130  Biosynthesis of antibiotics, rn01200  Carbon metabolism, rn01230  Biosynthesis of amino acids, MODULE M00004  Pentose phosphate pathway (Pentose phosphate cycle), M00007  Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
UF02159_C,udpgal_c  <=>  udpg_c,UDP-D-galactose(2-)  <=>   UDP-D-glucose(2-),-1000,1000,UDP-glucose 4-epimerase UDP-D-glucose 4-epimerase (5.1.3.2),,R00291,5.1.3.2|5.1.3.3,0,UDP-glucose <=> UDP-D-galactose,C00029 <=> C00052,"rn00052  Galactose metabolism, rn00520  Amino sugar and nucleotide sugar metabolism, , MODULE M00632  Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P"
UF02160_C,tag6pD_c  <=>  f6p_c,D-tagatofuranose 6-phosphate(2-)  <=>   D-fructofuranose 6-phosphate(2-),-1000,1000,D-tagatose 6-phosphate 4-epimerase (5.1.3.40),,R11623,5.1.3.40,1,D-Tagatose 6-phosphate <=> D-Fructose 6-phosphate,C01097 <=> C00085,"rn00052  Galactose metabolism, "
UF02161_C,acmanap_c  <=>  acgam6p_c,N-acetyl-D-mannosamine 6-phosphate(2-)  <=>   N-Acetyl-D-glucosamine 6-phosphate,-1000,1000,N-Acetyl-D-glucosamine 6-phosphate 2-epimerase (5.1.3.9),,R02087,5.1.3.9,1,N-Acetyl-D-glucosamine 6-phosphate <=> N-Acetyl-D-mannosamine 6-phosphate,C00357 <=> C04257,"rn00520  Amino sugar and nucleotide sugar metabolism, "
UF02162_C,4mlacac_c  -->  4fumacac_c,4-Maleylacetoacetate  <=>   4-fumarylacetoacetate(2-),0,1000,4-Maleylacetoacetate cis-trans-isomerase (5.2.1.2),,R03181,5.2.1.2,1,4-Maleylacetoacetate <=> 4-Fumarylacetoacetate,C01036 <=> C01061,"rn00350  Tyrosine metabolism, rn00643  Styrene degradation, rn01120  Microbial metabolism in diverse environments, MODULE M00044  Tyrosine degradation, tyrosine => homogentisate"
UF02163_C,malpyr_c  <=>  fumpyr_c,3-maleylpyruvate(2-)  <=>   3-fumarylpyruvate(2-),-1000,1000,3-Maleylpyruvate cis-trans-isomerase (5.2.1.2|5.2.1.4),,R03868,5.2.1.2|5.2.1.4,1,Maleylpyruvate <=> 3-Fumarylpyruvate,C02167 <=> C02514,"rn00350  Tyrosine metabolism, rn01120  Microbial metabolism in diverse environments"
UF02164_C,dhap_c  <=>  g3p_c,glycerone phosphate(2-)  <=>   D-glyceraldehyde 3-phosphate(2-),-1000,1000,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase (5.3.1.1),,R01015,5.3.1.1,1,D-Glyceraldehyde 3-phosphate <=> Glycerone phosphate,C00118 <=> C00111,"rn00010  Glycolysis / Gluconeogenesis, rn00051  Fructose and mannose metabolism, rn00562  Inositol phosphate metabolism, rn00710  Carbon fixation in photosynthetic organisms, rn01110  Biosynthesis of secondary metabolites, rn01120  Microbial metabolism in diverse environments, rn01130  Biosynthesis of antibiotics, rn01200  Carbon metabolism, rn01230  Biosynthesis of amino acids, MODULE M00001  Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate, M00002  Glycolysis, core , MODULE involving three-carbon compounds, M00003  Gluconeogenesis, oxaloacetate => fructose-6P"
UF02165_C,prfp_c  -->  prlp_c,1-(5-phospho-D-ribosyl)-5-[(5-phospho-D-ribosylamino)methylideneamino]imidazole-4-carboxamide(4-)  <=>   5-[(5-phospho-1-deoxy-D-ribulos-1-ylimino)methylamino]-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide(4-),0,1000,N-(5'-phospho-D-ribosylformimino)-5-amino-1- (5''-phospho-D-ribosyl)-4-imidazolecarboxamide ketol-isomerase (5.3.1.16),1-(5-phospho-D-ribosyl)-5-[(5-phospho-D-ribosylamino)methylideneamino]imidazole-4-carboxamide aldose-ketose-isomerase (5.3.1.16),R04640,5.3.1.16,1,5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide <=> N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide,C04896 <=> C04916,"rn00340  Histidine metabolism, rn01110  Biosynthesis of secondary metabolites, rn01230  Biosynthesis of amino acids, MODULE M00026  Histidine biosynthesis, PRPP => histidine"
UF02166_C,5mdr1p_c  <=>  5mdru1p_c,S-methyl-5-thio-D-ribose 1-phosphate(2-)  <=>   S-methyl-5-thio-D-ribulose 1-phosphate(2-),-1000,1000,5-methylthio-5-deoxy-D-ribose-1-phosphate ketol-isomerase (5.3.1.23),,R04420,5.3.1.23,1,S-Methyl-5-thio-D-ribose 1-phosphate <=> S-Methyl-5-thio-D-ribulose 1-phosphate,C04188 <=> C04582,"rn00270  Cysteine and methionine metabolism, , MODULE M00034  Methionine salvage pathway"
UF02167_C,pran_c  -->  2cpr5p_c,N-(5-phosphonato-D-ribosyl)anthranilate  <=>   1-(2-carboxylatophenylamino)-1-deoxy-D-ribulose 5-phosphate(3-),0,1000,N-(5-Phospho-D-ribosyl)anthranilate ketol-isomerase (5.3.1.24),,R03509,5.3.1.24,1,N-(5-Phospho-D-ribosyl)anthranilate <=> 1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate,C04302 <=> C01302,"rn00400  Phenylalanine, tyrosine and tryptophan biosynthesis, rn01110  Biosynthesis of secondary metabolites, rn01130  Biosynthesis of antibiotics, rn01230  Biosynthesis of amino acids, MODULE M00023  Tryptophan biosynthesis, chorismate => tryptophan"
UF02168_C,erythD_c <=> erthrs_c,D-erythrulose  <=>   D-erythrose,-1000,1000,D-Erythrose isomerase (5.3.1.34),,R11333,5.3.1.34,0,D-Erythrulose 4-phosphate <=> D-Erythrose 4-phosphate,C03604 <=> C00279,
UF02169_C,xylD_c  -->  xyluD_c,D-Xylose  <=>   D-Xylulose,0,1000,D-xylose aldose-ketose-isomerase (5.3.1.5),,R01432,5.3.1.5,1,D-Xylose <=> D-Xylulose,C00181 <=> C00310,"rn00040  Pentose and glucuronate interconversions, "
UF02170_C,ru5pD_c  <=>  r5p_c,D-ribulose 5-phosphate(2-)  <=>   aldehydo-D-ribose 5-phosphate(2-),-1000,1000,D-ribose-5-phosphate aldose-ketose-isomerase (5.3.1.6),,R01056,5.3.1.6,1,D-Ribose 5-phosphate <=> D-Ribulose 5-phosphate,C00117 <=> C00199,"rn00030  Pentose phosphate pathway, rn00710  Carbon fixation in photosynthetic organisms, rn01110  Biosynthesis of secondary metabolites, rn01120  Microbial metabolism in diverse environments, rn01130  Biosynthesis of antibiotics, rn01200  Carbon metabolism, rn01230  Biosynthesis of amino acids, MODULE M00004  Pentose phosphate pathway (Pentose phosphate cycle), M00007  Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P, M00165  Reductive pentose phosphate cycle (Calvin cycle), M00167  Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P, M00580  Pentose phosphate pathway, archaea, fructose 6P => ribose 5P"
UF02171_C,f6p_c  <=>  man6p_c,D-fructofuranose 6-phosphate(2-)  <=>   D-mannose 6-phosphate(2-),-1000,1000,D-mannose-6-phosphate aldose-ketose-isomerase (5.3.1.8),,R01819,5.3.1.8,1,D-Mannose 6-phosphate <=> D-Fructose 6-phosphate,C00275 <=> C05345,"rn00051  Fructose and mannose metabolism, rn00520  Amino sugar and nucleotide sugar metabolism, rn01110  Biosynthesis of secondary metabolites, rn01130  Biosynthesis of antibiotics, MODULE M00114  Ascorbate biosynthesis, plants, glucose-6P => ascorbate"
UF02172_C,g6p_c  <=>  f6p_c,D-glucose 6-phosphate(2-)  <=>   D-fructofuranose 6-phosphate(2-),-1000,1000,D-Glucose 6-phosphate ketol-isomerase (5.3.1.9),,R02740,5.3.1.9,0,D-Glucose 6-phosphate <=> D-Fructose 6-phosphate,C00668 <=> C05345,"rn00010  Glycolysis / Gluconeogenesis, rn00030  Pentose phosphate pathway, rn00520  Amino sugar and nucleotide sugar metabolism, rn01110  Biosynthesis of secondary metabolites, rn01120  Microbial metabolism in diverse environments, rn01130  Biosynthesis of antibiotics, rn01200  Carbon metabolism, MODULE M00001  Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate, M00004  Pentose phosphate pathway (Pentose phosphate cycle), M00114  Ascorbate biosynthesis, plants, glucose-6P => ascorbate"
UF02173_C,2hhp24a_c <=> 2ohp3a_c,"2-Oxohept-3-enedioate <=> 2-Hydroxyhepta-2,4-dienedioate",-1000,1000,(5.3.3.-),,R04134,5.3.3.-,0,"2-Oxohept-3-enedioate <=> 2-Hydroxyhepta-2,4-dienedioate",C03063 <=> C05600,"rn00350  Tyrosine metabolism, rn01120  Microbial metabolism in diverse environments, rn01220  Degradation of aromatic compounds, MODULE M00533  Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate"
UF02174_C,5cmhm_c  <=>  5cohe_c,5-carboxymethyl-2-hydroxymuconate  <=>   5-carboxy-2-oxohept-3-enedioate,-1000,1000,5-Carboxymethyl-2-hydroxymuconate delta2.delta4-2-oxo.delta3-isomerase (5.3.3.10),,R04379,5.3.3.10,1,5-Carboxymethyl-2-hydroxymuconate <=> 5-Carboxy-2-oxohept-3-enedioate,C04186 <=> C04052,"rn00350  Tyrosine metabolism, rn01120  Microbial metabolism in diverse environments, rn01220  Degradation of aromatic compounds, MODULE M00533  Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate"
UF02175_C,ipdp_c  <=>  dmpp_c,isopentenyl diphosphate(3-)  <=>   dimethylallyl diphosphate(3-),-1000,1000,Isopentenyl-diphosphate delta3-delta2-isomerase (5.3.3.2),,R01123,5.3.3.2,1,Isopentenyl diphosphate <=> Dimethylallyl diphosphate,C00129 <=> C00235,"rn00900  Terpenoid backbone biosynthesis, rn01110  Biosynthesis of secondary metabolites, rn01130  Biosynthesis of antibiotics, MODULE M00095  C5 isoprenoid biosynthesis, mevalonate pathway, M00096  C5 isoprenoid biosynthesis, non-mevalonate pathway, M00364  C10-C20 isoprenoid biosynthesis, bacteria, M00365  C10-C20 isoprenoid biosynthesis, archaea, M00366  C10-C20 isoprenoid biosynthesis, plants, M00367  C10-C20 isoprenoid biosynthesis, non-plant eukaryotes, M00849  C5 isoprenoid biosynthesis, mevalonate pathway, archaea"
UF02176_C,mucl_c  -->  5odhf2a_c,"mucolactone(1-)  <=>   5-oxo-4,5-dihydro-2-furylacetate",0,1000,(S)-5-oxo-2.5-dihydrofuran-2-acetate delta3-delat2-isomerase (5.3.3.4),,R06990,5.3.3.4,1,"(S)-5-Oxo-2,5-dihydrofuran-2-acetate <=> 2-Oxo-2,3-dihydrofuran-5-acetate",C14610 <=> C03586,"rn00362  Benzoate degradation, rn01120  Microbial metabolism in diverse environments, rn01220  Degradation of aromatic compounds, MODULE M00568  Catechol ortho-cleavage, catechol => 3-oxoadipate"
UF02177_C,fecost_c  -->  epist_c,fecosterol  <=>   9xi-episterol,0,1000,(5.3.3.5),,R07497,5.3.3.5,1,Fecosterol <=> Episterol,C04525 <=> C15777,rn00100   Steroid biosynthesis
UF02178_C,zymol_c --> lathol_c,zymostenol <=> Lathosterol,0,1000,5alpha-Cholest-7-en-3beta-ol delta7-delta8-isomerase (5.3.3.5),,R03353,5.3.3.5,1,Lathosterol <=> 5alpha-Cholest-8-en-3beta-ol,C01189 <=> C03845,"rn00100  Steroid biosynthesis, , MODULE M00101  Cholesterol biosynthesis, squalene 2,3-epoxide => cholesterol"
UF02179_C,zymst_c --> 5ac724d3b_c,"Zymosterol <=> 5alpha-Cholesta-7,24-dien-3beta-ol",0,1000,delta8.24-Cholestadien-3beta-ol delta7-delta8-isomerase (5.3.3.5),,R04804 ,5.3.3.5,1,"Zymosterol <=> 5alpha-Cholesta-7,24-dien-3beta-ol",C05437 <=> C05439,"rn00100  Steroid biosynthesis, "
UF02180_C,acon_C_c  <=>  acon_T_c,cis-aconitate(3-)  <=>   trans-aconitate(3-),-1000,1000,trans-aconitate delta2-delta3-isomerase (5.3.3.7),,R02244,5.3.3.7,1,trans-Aconitate <=> cis-Aconitate,C02341 <=> C00417,"rn00660  C5-Branched dibasic acid metabolism, "
UF02186_M,2E5Zoccoa_m  <=>  3E5Zoccoa_m,"(2E,5Z)-octadienoyl-CoA(4-)  <=>  (3E,5Z)-octadienoyl-CoA(4-)",-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02186_X,2E5Zoccoa_x  <=>  3E5Zoccoa_x,"(2E,5Z)-octadienoyl-CoA(4-)  <=>  (3E,5Z)-octadienoyl-CoA(4-)",-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02187_M,3E5Zoccoa_m  <=>  2E4Zoccoa_m,"(3E,5Z)-octadienoyl-CoA(4-)  <=>  (2E,4Z)-octadienoyl-CoA(4-)",-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02187_X,3E5Zoccoa_x  <=>  2E4Zoccoa_x,"(3E,5Z)-octadienoyl-CoA(4-)  <=>  (2E,4Z)-octadienoyl-CoA(4-)",-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02188_M,3E7Zdccoa_m  <=>  2E7Zdccoa_m,"(3E,7Z)-decadienoyl-CoA(4-)  <=>  (2E,7Z)-decadienoyl-CoA(4-)",-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02188_X,3E7Zdccoa_x  <=>  2E7Zdccoa_x,"(3E,7Z)-decadienoyl-CoA(4-)  <=>  (2E,7Z)-decadienoyl-CoA(4-)",-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02189_M,3Zdccoa_m  <=>  2Edccoa_m,(3Z)-decenoyl-CoA  <=>  (2E)-decenoyl-CoA(4-),-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02189_X,3Zdccoa_x  <=>  2Edccoa_x,(3Z)-decenoyl-CoA  <=>  (2E)-decenoyl-CoA(4-),-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02191_M,3Eddccoa_m  <=>  2Eddccoa_m,(3E)-dodecenoyl-CoA  <=>  (2E)-dodecenoyl-CoA,-1000,1000,3-cis-Dodecenoyl-CoA delta3-cis-delta2-trans-isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02191_X,3Eddccoa_x  <=>  2Eddccoa_x,(3E)-dodecenoyl-CoA  <=>  (2E)-dodecenoyl-CoA,-1000,1000,3-cis-Dodecenoyl-CoA delta3-cis-delta2-trans-isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02196_M,3E8Ztdcoa_m  <=>  2E8Ztdcoa_m,"(3E,8Z)-tetradecadienoyl-CoA(4-)  <=>  (2E,8Z)-tetradecadienoyl-CoA(4-)",-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02196_X,3E8Ztdcoa_x  <=>  2E8Ztdcoa_x,"(3E,8Z)-tetradecadienoyl-CoA(4-)  <=>  (2E,8Z)-tetradecadienoyl-CoA(4-)",-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02197_M,3Z6Zddccoa_m  <=>  2E6Zddccoa_m,"(3Z,6Z)-dodecadienoyl-CoA  <=>  (2E,6Z)-dodecadienoyl-CoA",-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02197_X,3Z6Zddccoa_x  <=>  2E6Zddccoa_x,"(3Z,6Z)-dodecadienoyl-CoA  <=>  (2E,6Z)-dodecadienoyl-CoA",-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02198_M,2E5Z8Ztdcoa_m  <=>  3E5Z8Ztdcoa_m,"(2E,5Z,8Z)-tetradecatrienoyl-CoA(4-)  <=>  (3E,5Z,8Z)-tetradecatrienoyl-CoA(4-)",-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02198_X,2E5Z8Ztdcoa_x  <=>  3E5Z8Ztdcoa_x,"(2E,5Z,8Z)-tetradecatrienoyl-CoA(4-)  <=>  (3E,5Z,8Z)-tetradecatrienoyl-CoA(4-)",-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02199_M,3E5Z8Ztdcoa_m  <=>  2E4Z8Ztdcoa_m,"(3E,5Z,8Z)-tetradecatrienoyl-CoA(4-)  <=>  (2E,4Z,8Z)-tetradecatrienoyl-CoA(4-)",-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02199_X,3E5Z8Ztdcoa_x  <=>  2E4Z8Ztdcoa_x,"(3E,5Z,8Z)-tetradecatrienoyl-CoA(4-)  <=>  (2E,4Z,8Z)-tetradecatrienoyl-CoA(4-)",-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02202_M,2E5Zddccoa_m  <=>  3E5Zddccoa_m,"(2E,5Z)-dodecadienoyl-CoA(4-)  <=>  (3E,5Z)-dodecadienoyl-CoA",-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02202_X,2E5Zddccoa_x  <=>  3E5Zddccoa_x,"(2E,5Z)-dodecadienoyl-CoA  <=>  (3E,5Z)-dodecadienoyl-CoA",-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
UF02204_M,3E5Zddccoa_m  <=>  2E4Zddccoa_m,"(3E,5Z)-dodecadienoyl-CoA  <=>  (2E,4Z)-dodecadienoyl-CoA",-1000,1000,Delta3-Delta2-enoyl-CoA isomerase (5.3.3.8),,R04100,5.3.3.8,0,3-cis-Dodecenoyl-CoA <=> 2-trans-Dodecenoyl-CoA,C02944 <=> C03221,
